product_title,product_url,brand,sales_price,mrp,discount_percent,number_of_ratings,number_of_reviews,type_of_oven,capacity_litres,model_name,star_rating
"LG 28 L Convection Microwave Oven (MC2886BRUM, Black)",https://www.amazon.in/LG-Convection-Microwave-MC2886BRUM-Black/dp/B01LF927AU/ref=sr_1_30?keywords=microwave+oven&qid=1687856584&sr=8-30,LG,,,,1179,,Convection,28,MC2886BRUM,4.3
Bosch CMA585MS0 Stainless Steel Einbau-Kompaktbackofen with Microwave (Energy Class A++),https://www.amazon.in/Bosch-CMA585MS0-Stainless-Einbau-Kompaktbackofen-Microwave/dp/B0764R1YBQ/ref=sr_1_157?keywords=microwave+oven&qid=1687856610&sr=8-157,Bosch,,,,2,,,44,,4.1
Convection Microwave (Black),https://www.amazon.in/Generic-Convection-Microwave-Black/dp/B0B97JQ9RS/ref=sr_1_178?keywords=microwave+oven&qid=1687856616&sr=8-178,Generic,16880,17850,5,,,,,,
New Ashu Convection Microwave (Black),https://www.amazon.in/New-Ashu-Convection-Microwave-Black/dp/B0B8YS7HNL/ref=sr_1_177?keywords=microwave+oven&qid=1687856616&sr=8-177,Generic,32500,34500,6,,,,,,
LG 28 L Convection Microwave Oven (MC2846BR) (Black),https://www.amazon.in/LG-Convection-Microwave-Oven-MC2846BR/dp/B09F3PTNHN/ref=sr_1_98?keywords=microwave+oven&qid=1687856601&sr=8-98,LG,,,,41,,Convection,28,MC2846BR,4.1
"IFB 25 L Convection Microwave Oven (25SC4, Metallic Silver, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-25SC4-Metallic/dp/B00P1KGR8I/ref=sr_1_57?keywords=microwave+oven&qid=1687856592&sr=8-57,IFB,13990,17990,22,1749,,Convection,25,25SC4,4.3
"Commercial Chef CHM770SS Countertop Microwave with Stainless Steel Trim, 0.7 Cubic Feet, Black",https://www.amazon.in/Westinghouse-WCM770SS-Microwave-0-7Cubic-Stainless/dp/B00BGTOHJO/ref=sr_1_172?keywords=microwave+oven&qid=1687856613&sr=8-172,Westinghouse,,,,3755,,,19,,4.4
Kraft Italy 33 Ltrs. DZX 18 C.Y Built in Steam Oven,https://www.amazon.in/Kraft-Italy-Built-Steam-Black/dp/B07WP4JWWP/ref=sr_1_134?keywords=microwave+oven&qid=1687856607&sr=8-134,Kraft Italy,60361,85260,29,,,,,,
"Voltas Beko 28 L Convection Microwave Oven, 5 power levels (MC28BD, Black)",https://www.amazon.in/Voltas-Beko-Convection-Microwave-MC28BD/dp/B07NHVP6KW/ref=sr_1_76?keywords=microwave+oven&qid=1687856595&sr=8-76,Voltas Beko,11490,19990,43,22,,Convection,28,MC28BD,4.1
"Haier HIL2801RBSJ 28L Convection Microwave Oven (Black, Rotisserie Function)",https://www.amazon.in/Haier-Convection-Microwave-HIL2801RBSJ-Black/dp/B00CDKE6XC/ref=sr_1_137?keywords=microwave+oven&qid=1687856607&sr=8-137,Haier,17777,24500,27,53,,Convection,28,HIL2801RBSJ,3.8
KAFF KMW8A-BLK | Capacity 25 L | Microwave/Grill/Combination/Convection | Full Black Tempered Glass | Touch Controls.,https://www.amazon.in/KAFF-Microwave-Black-25-Litre-KMW8A-BLK/dp/B077D9774J/ref=sr_1_142?keywords=microwave+oven&qid=1687856607&sr=8-142,Kaff,45990,58990,22,3,,Convection,25,KMW8A-BLK,3.1
"LG 32 L Convection Microwave Oven (MC3286BRUM, Black)",https://www.amazon.in/LG-Convection-Microwave-MC3286BRUM-Black/dp/B01LWE0QJK/ref=sr_1_19?keywords=microwave+oven&qid=1687856584&sr=8-19,LG,17990,23999,25,2275,,Convection,32,MC3286BRUM,4.4
Glen MR Turbo Built in Oven 65Ltr with Multi-function - (BO-661MRT),https://www.amazon.in/Glen-Turbo-Built-65Ltr-Multi-function/dp/B09HQT6PYW/ref=sr_1_192?keywords=microwave+oven&qid=1687856616&sr=8-192,Glen,59381,62995,6,,,Convection,65,BO-661MRT,
"LG 21 L Convection Microwave Oven (MC2146BV, Black)",https://www.amazon.in/LG-Convection-Microwave-MC2146BV-Black/dp/B06XK8RY1Q/ref=sr_1_26?keywords=microwave+oven&qid=1687856584&sr=8-26,LG,10590,14499,27,905,,Convection,21,MC2146BV.DBKQILN,4.4
"Bosch Serie | 2 60 cm, 66 L, The built-in oven with 3D hot air: achieve perfect baking and roasting results on up to three levels simultaneously (HBF113BR0Z)",https://www.amazon.in/Bosch-Serie-built-oven-simultaneously/dp/B07T9N9NSH/ref=sr_1_128?keywords=microwave+oven&qid=1687856604&sr=8-128,Bosch,70999,89900,21,1,,,,,5.0
"GlobalNiche® Nostalgia Electrics RMO770RED Retro Series Countertop Microwave Oven by EMG East, Inc. (direct order)",https://www.amazon.in/GlobalNiche%C2%AE-Nostalgia-Electrics-RMO770RED-Countertop/dp/B0B2CLLW5F/ref=sr_1_175?keywords=microwave+oven&qid=1687856613&sr=8-175,Generic,71319,125558,43,,,,,,
Kaff OV81 GIKF Electric Oven | Rotary Electronic Controls.,https://www.amazon.in/Kaff-Electronic-Controls-Reflective-Mechanical/dp/B084VNDZRR/ref=sr_1_109?keywords=microwave+oven&qid=1687856601&sr=8-109,Kaff,48490,60990,20,9,,Convection,,Large,4.6
"Morphy Richards 30 MCGR Deluxe 30L Convection Microwave Oven with Motorised Rotisserie, 200 Autocook Menus and Child Lock Feature, Black",https://www.amazon.in/Morphy-Richards-Convection-Microwave-30MCGR/dp/B008P7J5X8/ref=sr_1_25?keywords=microwave+oven&qid=1687856584&sr=8-25,Morphy Richards,10990,19595,44,250,,Convection,30,30MCGR,4.2
"Panasonic 27L Convection Microwave Oven(NN-CD674MFDG,Silver, Rotisserie)",https://www.amazon.in/Panasonic-Convection-Microwave-NN-CD674MFDG-Sliver/dp/B00RE448IA/ref=sr_1_87?keywords=microwave+oven&qid=1687856598&sr=8-87,Panasonic,18190,19790,8,169,,Convection,27,NN-CD674MFDG,4.1
"IFB 30 L Convection Microwave Oven (30FRC2, Floral Pattern & Black, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-30FRC2-Pattern/dp/B016XZP3DY/ref=sr_1_14?keywords=microwave+oven&qid=1687856577&sr=8-14,IFB,15990,20990,24,2837,,Convection,30,30FRC2,4.4
"LG 32 L All in One NeoChef Charcoal Convection Microwave Oven (MJEN326UL, Black, Charcoal Lighting Heater)",https://www.amazon.in/LG-Neochef-Charcoal-Healthy-MJEN326UL/dp/B09M8VKLDT/ref=sr_1_62?keywords=microwave+oven&qid=1687856592&sr=8-62,LG,21990,29999,27,27,,Convection,32,MJEN326UL,4.4
"IFB 20 L Grill Microwave Oven (20PG4S, Black & Silver, With Starter Kit)",https://www.amazon.in/IFB-Grill-Microwave-20PG4S-Silver/dp/B015AAV3PA/ref=sr_1_20?keywords=microwave+oven&qid=1687856584&sr=8-20,IFB,8290,10590,22,502,,Grill,20,20PG4S,4.2
Bosch 60cm Pyrolitic Built-in Single Oven Stainless Steel HBN574BR0Z,https://www.amazon.in/Bosch-Pyrolitic-Built-Stainless-HBN574BR0Z/dp/B07MHDZ4W3/ref=sr_1_121?keywords=microwave+oven&qid=1687856604&sr=8-121,Bosch,92990,119990,23,1,,Convection,71,HBA574BR0Z,5.0
"Panasonic 20L Grill Microwave Oven(NN-GT221WFDG,White, 38 Auto Cook Menus )",https://www.amazon.in/Panasonic-Grill-Microwave-NN-GT221WF-White/dp/B00KPSSR20/ref=sr_1_65?keywords=microwave+oven&qid=1687856592&sr=8-65,Panasonic,8750,9090,4,355,,Grill,20,NN-GT221WFDG,4.4
AKIVIN Vacuum Oven 300x600mm 44ltrs,https://www.amazon.in/AKIVIN-Vacuum-Oven-300x600mm-44ltrs/dp/B0BYSJRHQT/ref=sr_1_183?keywords=microwave+oven&qid=1687856616&sr=8-183,AKIVIN,58050,59050,2,,,,,,
"Bajaj MTBX 2016 20L Grill Microwave Oven, Black",https://www.amazon.in/Bajaj-Grill-Microwave-MTBX-2016/dp/B072KZ373J/ref=sr_1_16?keywords=microwave+oven&qid=1687856577&sr=8-16,Bajaj,5799,7775,25,2347,,"Grill, Microwave",20,MTBX 2016,4.3
"Godrej 28 L Inverter Convection Microwave Oven (GME 728 CIP3 RM, Black) (52141502SD00100)",https://www.amazon.in/Godrej-Inverter-Convection-Microwave-52141502SD00100/dp/B08X1FMC6K/ref=sr_1_180?keywords=microwave+oven&qid=1687856616&sr=8-180,Godrej,16290,26490,39,8,,Convection,28,52141502SD00100,4.1
Myra Hot Air Oven Laboratory Digital Display,https://www.amazon.in/Myra-Streak-Retinoscope/dp/B096458L38/ref=sr_1_131?keywords=microwave+oven&qid=1687856607&sr=8-131,,8500,10000,15,3,,,,,2.8
Hindware Royal Plus 56l Microwave Oven,https://www.amazon.in/Hindware-Royal-Plus-Microwave-Oven/dp/B00MMC7QII/ref=sr_1_139?keywords=microwave+oven&qid=1687856607&sr=8-139,Hindware,,,,2,,,,,1.0
FRINGE LABS Hot Air Oven for laboratory Digital 12x12x12 Inch,https://www.amazon.in/FRINGE-LABS-laboratory-Digital-12x12x12/dp/B0C975387B/ref=sr_1_204?keywords=microwave+oven&qid=1687856619&sr=8-204,,9800,17000,42,,,,,,
"LG 28 L Charcoal Convection Microwave Oven (MJ2887BFUM, Black)",https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJ2887BFUM/dp/B09M7DH9LJ/ref=sr_1_32?keywords=microwave+oven&qid=1687856584&sr=8-32,LG,17690,23999,26,2761,,Convection,28,MJ2887BFUM,4.4
"Godrej 23 L Convection Microwave Oven (GME 523 CF1 RM Plain Elec, Black)",https://www.amazon.in/Godrej-GME-523-Plain-Elec/dp/B07RY7Q5YV/ref=sr_1_66?keywords=microwave+oven&qid=1687856595&sr=8-66,Godrej,10190,13990,27,568,,Convection,23,GME 523 CF1 RM Plain Elec,4.3
GLAB India Hot Air Oven Inner Chamber ss Laboratory Oven (14 x 14 x 14),https://www.amazon.in/GLAB-India-Inner-Chamber-Laboratory/dp/B0844KYY8Y/ref=sr_1_181?keywords=microwave+oven&qid=1687856616&sr=8-181,GLAB,7900,11000,28,,,,,,
Bosch Serie | 8 60 cm 71 L Stainless Steel Built In Oven HBG633BS1J (Steel/Black),https://www.amazon.in/Bosch-Serie-Stainless-Steel-HBG633BS1J/dp/B00U8RJ75Y/ref=sr_1_94?keywords=microwave+oven&qid=1687856598&sr=8-94,Bosch,108990,139900,22,3,,,71,,4.5
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)",https://www.amazon.in/LG-Convection-Microwave-MC2886BPUM-Black/dp/B07SBJB18D/ref=sr_1_48?keywords=microwave+oven&qid=1687856588&sr=8-48,LG,,,,379,,Convection,28,MC2886BPUM,4.4
"Samsung 28 L Convection Microwave Oven (MC28A5025QB/TL, Black with Pattern, slimfry)",https://www.amazon.in/Samsung-Convection-Microwave-MC28A5025QB-TL/dp/B0BKKL48P3/ref=sr_1_119?keywords=microwave+oven&qid=1687856604&sr=8-119,Samsung,,,,,,Convection,28,MC28A5025QB/TL,
H'A'FELE Built-In Microwave Oven With Grill DIAMOND NEO 28 L,https://www.amazon.in/HAFELE-Microwave-DIAMOND-NEO-28/dp/B0BQ71WJQL/ref=sr_1_188?keywords=microwave+oven&qid=1687856616&sr=8-188,H'A'FELE,,,,,,"Grill, Microwave",28,DIAMOND NEO 28,
"Samsung 21 L Convection Microwave Oven (CE73JD-B1/XTL, Black)",https://www.amazon.in/Samsung-Convection-Microwave-CE73JD-B1-XTL/dp/B09XBLS8XY/ref=sr_1_9?keywords=microwave+oven&qid=1687856577&sr=8-9,Samsung,9990,12990,23,2567,,"Grill, Microwave, Convection",21,CE73JD-B1/XTL,4.3
"Haier 20 L Solo Microwave Oven (HIL2001MWPH, HAL2WBLACK)",https://www.amazon.in/Haier-Solo-Microwave-HIL2001MWPH-HAL2WBLACK/dp/B084TPPSQS/ref=sr_1_19?keywords=microwave+oven&qid=1687856577&sr=8-19,Haier,5390,7999,33,305,,Solo,20,HIL2001MWPH,4.2
"Samsung 32 L Convection Microwave Oven (CE117PC-B3/XTL, Black, SlimFry)",https://www.amazon.in/Samsung-Convection-Microwave-CE117PC-B3-XTL/dp/B0B77FZ8WN/ref=sr_1_42?keywords=microwave+oven&qid=1687856588&sr=8-42,Samsung,16999,20000,15,6,,Convection,32,CE117PC-B3/XTL,4.4
IFB 20 Litre Solo Microwave Oven (20PM-MEC2) White,https://www.amazon.in/IFB-Litre-Microwave-20PM-MEC2-White/dp/B09HMGHFB6/ref=sr_1_15?keywords=microwave+oven&qid=1687856577&sr=8-15,IFB,,,,3721,,Convection,20,20PM-MEC2,4.3
"IFB 25 L Convection Microwave Oven (25BC4, Black, Floral Design, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-25BC4-Floral/dp/B00PRO3CI6/ref=sr_1_78?keywords=microwave+oven&qid=1687856595&sr=8-78,IFB,,,,484,,Convection,25,25BC4,4.2
"Faber 38 L Convection Microwave Oven (FBIMWO 38L CGS BS, Black)",https://www.amazon.in/Faber-Convection-FBIMWO-38L-CGS/dp/B081D424T2/ref=sr_1_86?keywords=microwave+oven&qid=1687856598&sr=8-86,Faber,61350,64990,6,1,,Convection,38,FBIMWO 38L CGS BS,5.0
KAFF KB7A | Anti-Finger Stainless Steel Finish | Built in Microwave | capacity 32 litre,https://www.amazon.in/KB7A-Anti-Finger-Stainless-Microwave-capacity/dp/B08593Q7DR/ref=sr_1_117?keywords=microwave+oven&qid=1687856604&sr=8-117,Kaff,,,,,,Microwave,32,KB7A,
"Samsung 32 L Convection Microwave Oven (MC32A7056CK/TL, Black, Slimfry)",https://www.amazon.in/Samsung-Convection-Microwave-MC32A7056CK-TL/dp/B0B77BNN3T/ref=sr_1_95?keywords=microwave+oven&qid=1687856598&sr=8-95,Samsung,21350,31990,33,1,,Convection,32,MC32A7056CK/TL,3.0
"Hindware Savio Microwave, 27 L",https://www.amazon.in/Hindware-Savio-27-L-Microwave/dp/B00MMC7AZM/ref=sr_1_165?keywords=microwave+oven&qid=1687856613&sr=8-165,Hindware,,,,,,,27,,
"Voltas Beko 25 L Convection Microwave Oven (MC25BD, Black)",https://www.amazon.in/Voltas-Beko-Convection-Microwave-MC25BD/dp/B09C3S9JQQ/ref=sr_1_66?keywords=microwave+oven&qid=1687856592&sr=8-66,Voltas Beko,9790,16990,42,,,Convection,25,MC25BD,
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)",https://www.amazon.in/Samsung-Convection-Microwave-MC32B7382QD-TL/dp/B0BF5LFXJ5/ref=sr_1_147?keywords=microwave+oven&qid=1687856610&sr=8-147,Samsung,,,,,,Convection,32,MC32B7382QD/TL,
New : NuWave Pro Plus Oven,https://www.amazon.in/New-NuWave-Pro-Plus-Oven/dp/B019Y9KAP2/ref=sr_1_202?keywords=microwave+oven&qid=1687856619&sr=8-202,Nuwave,,,,596,,,,,4.6
"Panasonic 20L Solo Microwave Oven (NN-ST26JMFDG, Silver, 51 Auto Menus)",https://www.amazon.in/Panasonic-Microwave-NN-ST26JMFDG-Silver-Menus/dp/B08CL8XF75/ref=sxbs_aspa_sqa?c_c=2001420815&content-id=amzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530%3Aamzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530&cv_ct_cx=microwave+oven&keywords=microwave+oven&pd_rd_i=B08CL8XF75&pd_rd_r=920565ac-439e-40aa-9b66-b1f16c5e57cd&pd_rd_w=crlib&pd_rd_wg=uZ8cE&pf_rd_p=93a4e5ea-7e27-498b-83cd-f50484733530&pf_rd_r=PDZP2SC56RGQ3G86BBBP&qid=1687856577&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-93291ede-2a7a-4e75-a6c2-b89c29736263,Panasonic,,,,4382,,Solo,20,NN-ST26JMFDG,4.4
"IFB 20 L Convection Microwave Oven (20SC2, Metallic Silver, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-20SC2-Metallic/dp/B00A7PGI18/ref=sr_1_22?keywords=microwave+oven&qid=1687856584&sr=8-22,IFB,10990,14490,24,4898,,Convection,20,20SC2,4.3
"IFB OVENS 656 MTC/E-RCT 58 ltrs l Convection BUILT IN, Silver",https://www.amazon.in/IFB-656-MTC-Convection-Silver/dp/B09P6KLX37/ref=sr_1_136?keywords=microwave+oven&qid=1687856607&sr=8-136,IFB,34990,45990,24,,,,,,
"LG 28 L Charcoal Convection All In One Microwave Oven (MJEN286UI, Black, Healthy Heart Auto Cook Menu)",https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJEN286UI/dp/B0B4Z2N3V9/ref=sr_1_36?keywords=microwave+oven&qid=1687856584&sr=8-36,LG,19290,25499,24,64,,Convection,28,MJEN286UI,4.2
Bajaj 23 L Convection Microwave Oven (2310 ETC) (Silver),https://www.amazon.in/Bajaj-Convection-Microwave-2310-ETC/dp/B00F15AF22/ref=sr_1_88?keywords=microwave+oven&qid=1687856598&sr=8-88,Bajaj,11699,19950,41,54,,Convection,23,2310 ETC,4.2
"LG 28 L Convection Microwave Oven (MC2886BHT, BLACK, Diet Fry, With Starter Kit)",https://www.amazon.in/LG-Convection-Microwave-MC2886BHT-Starter/dp/B09G18T1W4/ref=sr_1_61?keywords=microwave+oven&qid=1687856592&sr=8-61,LG,13990,19099,27,53,,Convection,28,MC2886BHT,3.7
20 L Solo Microwave Oven PR16,https://www.amazon.in/20-Solo-Microwave-Oven-PR16/dp/B0B6PPGX8V/ref=sr_1_125?keywords=microwave+oven&qid=1687856604&sr=8-125,Generic,,,,,,,20,,
"Godrej 30 L Convection Microwave Oven (GME 530 CR1 SZ, Red Dahlia)",https://www.amazon.in/Godrej-Convection-GME-530-CR1/dp/B08L7BF3RV/ref=sr_1_96?keywords=microwave+oven&qid=1687856598&sr=8-96,Godrej,14890,18900,21,135,,Convection,30,GME 530 CR1 SZ,4.2
"Panasonic 20L Solo Microwave Oven (NN-ST266BFDG, Black, 51 Auto Menus)",https://www.amazon.in/Panasonic-Solo-Microwave-NN-ST266BFDG-Black/dp/B01IR81AEG/ref=sr_1_39?keywords=microwave+oven&qid=1687856588&sr=8-39,Panasonic,,,,228,,Solo,20,NN-ST266BFDG,4.1
Faber FBIO 80L 4F BUILT IN OVEN ; Black,https://www.amazon.in/Faber-FBIO-BUILT-OVEN-Black/dp/B089KS1Z3V/ref=sr_1_201?keywords=microwave+oven&qid=1687856619&sr=8-201,Faber,32200,43200,25,5,,Convection,80,FBIO 80L 4F,3.6
"IFB 25 L Solo Microwave Oven (25PM2S, Silver)",https://www.amazon.in/IFB-Microwave-25PM2S-IFBJ0-Silver/dp/B085V1JD27/ref=sr_1_13?keywords=microwave+oven&qid=1687856577&sr=8-13,IFB,7640,8990,15,902,,Solo,25,25PM2S,4.3
"LG 28 L Convection Microwave Oven (MC2846SL, Silver)",https://www.amazon.in/LG-Convection-Microwave-MC2846SL-Silver/dp/B01JEKO1WY/ref=sr_1_35?keywords=microwave+oven&qid=1687856588&sr=8-35,LG,12400,17699,30,1677,,Convection,28,MC2846SL,4.3
"LG 32 L Charcoal Convection Microwave Oven (MJ3296BFT, Black, With Starter Kit)",https://www.amazon.in/LG-Convection-Microwave-MJ3296BFT-Black/dp/B01LW2OUIP/ref=sr_1_114?keywords=microwave+oven&qid=1687856604&sr=8-114,LG,,,,29,,Convection,32,MJ3296BFT.DBKQILN,3.8
"LG 32 L Charcoal Convection Healthy Heart Microwave Oven (MJEN326UH, Black)",https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJEN326UH/dp/B07XZ12KZ7/ref=sr_1_45?keywords=microwave+oven&qid=1687856588&sr=8-45,LG,,,,663,,Convection,32,MJEN326TL,4.2
"Samsung 28 L Convection Microwave Oven (MC28A5025VP/TL, Black with Magnolia Pattern, Slim Fry)",https://www.amazon.in/Samsung-Convection-Microwave-MC28A5025VP-TL/dp/B09XBPGYV8/ref=sr_1_49?keywords=microwave+oven&qid=1687856588&sr=8-49,Samsung,14790,20990,30,660,,"Grill, Microwave, Convection",28,MC28A5025VP/TL,4.4
"Panasonic 30L Convection Microwave Oven (NN-CT69MSFDG, Silver, FIR Heat Technology, 360 Heat Wrap, Magic Grill, For Baking & Healthy Cooking)",https://www.amazon.in/Panasonic-Convection-Microwave-NN-CT69MSFDG-Technology/dp/B09ZDLCDW2/ref=sr_1_60?keywords=microwave+oven&qid=1687856592&sr=8-60,Panasonic,15490,20990,26,21,,Convection,30,NN-CT69MSFDG,4.0
"Morphy Richards 27 L Convection Microwave Oven With 27 Auto Cook Menus (27CGF, Black)",https://www.amazon.in/Morphy-Richards-27CGF-Microwave-Convection/dp/B08KX3Z84G/ref=sr_1_77?keywords=microwave+oven&qid=1687856595&sr=8-77,Morphy Richards,16690,17000,2,9,,Convection,27,27CGF,3.6
"LG 32 L Charcoal Convection Microwave Oven (MJEN326SF, Black)",https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJEN326SF/dp/B07XZ1BW5P/ref=sr_1_64?keywords=microwave+oven&qid=1687856592&sr=8-64,LG,26990,35999,25,237,,Convection,32,MJEN326SF,4.4
Bosch 25 L Built in Microwaves | Clock Type : Timer (Black),https://www.amazon.in/Bosch-Built-Microwaves-Clock-Type/dp/B07TF4SD63/ref=sr_1_170?keywords=microwave+oven&qid=1687856613&sr=8-170,Bosch,48229,59990,20,1,,,25,2019,4.0
"Bosch Serie | 4 60 cm, 25 L Stainless Steel Built In Microwave BFL553MS0I (Steel/Black)",https://www.amazon.in/Bosch-Serie-Stainless-Microwave-BFL553MS0I/dp/B07PNNMDR5/ref=sr_1_141?keywords=microwave+oven&qid=1687856607&sr=8-141,Bosch,56890,68990,18,5,,Microwave,25,BFL553MS0I,3.6
KAFF OV 80 ML 7 | Electric Oven Extra Large Cavity 80 L | Top and bottom heating element with fan | Full Black finish,https://www.amazon.in/OV-80-ML-Electric-heating/dp/B0C4FXXWMN/ref=sr_1_99?keywords=microwave+oven&qid=1687856601&sr=8-99,Kaff,35490,45990,23,,,Convection,80,OV 80 ML 7,
"Siemens HB634GBS1 Built in Oven (Black, 71 L)",https://www.amazon.in/HB634GBS1-71LTER-SIEMENS-BUILT-OVEN/dp/B00QRWZQ68/ref=sr_1_195?keywords=microwave+oven&qid=1687856619&sr=8-195,Siemens,149990,,,660,,Convection,71,HB634GBS1,4.8
Whirlpool 20 L Solo Microwave Oven (MAGICOOK PRO 20SM BLACK),https://www.amazon.in/Whirlpool-MAGICOOK-PRO-20SM-BLACK/dp/B07YWYS7QP/ref=sr_1_38?keywords=microwave+oven&qid=1687856588&sr=8-38,Whirlpool,5990,8255,27,110,,Solo,20,MAGICOOK PRO 20SM BLACK,4.0
"IFB 28 L Quartz Oven 10-in-1 Kitchen Delights (28QOLCD1, Dark Grey, With Starter Kit)",https://www.amazon.in/IFB-Quartz-Oven-Litre-28QOLCD1/dp/B09SB7QJGQ/ref=sr_1_72?keywords=microwave+oven&qid=1687856595&sr=8-72,IFB,13990,16690,16,,,Convection,,28QOLCD1,
"LG 28 L Convection Microwave Oven (MC2846BV, Black)",https://www.amazon.in/LG-Convection-Microwave-MC2846BV-Black/dp/B06XKC8S71/ref=sr_1_17?keywords=microwave+oven&qid=1687856577&sr=8-17,LG,11990,16999,29,2591,,Convection,28,MC2846BV,4.4
Cata Mc 32 Dc - Stainless Steel Built in Microwave Oven - 32 Litre 60 Cm,https://www.amazon.in/Cata-Mc-32-Stainless-Microwave/dp/B08M3JZWP7/ref=sr_1_155?keywords=microwave+oven&qid=1687856610&sr=8-155,Generic,31000,35000,11,,,,32,,
"IFB 20 L Convection Microwave Oven (20BC5, Black, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-20BC5-Black/dp/B07R9RS1M6/ref=sr_1_85?keywords=microwave+oven&qid=1687856598&sr=8-85,IFB,,,,84,,Convection,20,20BC5,4.0
Conxport Hot Air Universal Oven (Emmert Type Aluminium 355 x 355 x 355 45 Ltrs,https://www.amazon.in/Conxport-Universal-Oven-Emmert-Aluminium/dp/B0BHDBYM9S/ref=sr_1_187?keywords=microwave+oven&qid=1687856616&sr=8-187,ConXport,9500,11444,17,,,,,,
"Haier 20 L Solo Microwave Oven (HIL2001MFPH, Black)",https://www.amazon.in/Haier-Solo-Microwave-HIL2001MFPH-Black/dp/B01NC3A1X4/ref=sr_1_75?keywords=microwave+oven&qid=1687856595&sr=8-75,Haier,6090,8500,28,56,,Solo,20,HIL2001MFPH,4.0
"LG 28 L Convection Microwave Oven (MC2886SFU, Silver, Diet Fry)",https://www.amazon.in/LG-Convection-Microwave-MC2886SFU-Silver/dp/B01LW06I1S/ref=sr_1_51?keywords=microwave+oven&qid=1687856588&sr=8-51,LG,,,,365,,Convection,28,MC2886SFU,4.4
"IFB 23 L Convection Microwave Oven (23BC4, Black with Floral Design, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-23BC4-Floral/dp/B00OLHQJD0/ref=sr_1_63?keywords=microwave+oven&qid=1687856592&sr=8-63,IFB,13096,16790,22,2782,,Convection,23,23BC4,4.3
"Morphy Richards 25 CG 25L Convection Microwave Oven with 200 Autocook Menus and Child Lock Feature, Stainless Steel Cavity, Silver",https://www.amazon.in/Morphy-Richards-25-200-ACM/dp/B008P7J3E4/ref=sr_1_84?keywords=microwave+oven&qid=1687856598&sr=8-84,Morphy Richards,13999,15495,10,692,,Convection,25,25 CG with 200 ACM,4.3
"Voltas Beko 20 L Convection Microwave Oven, 10 power levels (MC20SD, Silver)",https://www.amazon.in/Voltas-Beko-Convection-Microwave-MC20SD/dp/B0BPMNL6P9/ref=sr_1_55?keywords=microwave+oven&qid=1687856592&sr=8-55,Voltas Beko,8349,12990,36,3,,Convection,20,MC20SD,3.3
Glen Built-In-Microwave With Full Glass Digital Control Capacity 25 Ltr (MO-671),https://www.amazon.in/Glen-Microwave-Digital-Capacity-MO-671/dp/B09HQV9KFH/ref=sr_1_189?keywords=microwave+oven&qid=1687856616&sr=8-189,Glen,34999,45995,24,,,Microwave,25,MO-671,
"IFB 20 Litre Solo Microwave Oven (20PM-MEC2B, Mechanical Knob,Black)",https://www.amazon.in/IFB-Litre-Microwave-20PM-MEC2B-Mechanical/dp/B09SF79M6Q/ref=sr_1_29?keywords=microwave+oven&qid=1687856584&sr=8-29,IFB,6240,7290,14,142,,,20,IFB 20PM-MEC2B,4.2
20 L Solo Microwave Oven PR26,https://www.amazon.in/20-Solo-Microwave-Oven-PR26/dp/B0B6PTC967/ref=sr_1_132?keywords=microwave+oven&qid=1687856607&sr=8-132,Generic,,,,,,,20,,
"Faber 67 L Convection Microwave Oven (FBIO 67L 10F GLB, Black)",https://www.amazon.in/Faber-FBIO-67L-10F-GLB/dp/B0821Z9KWX/ref=sr_1_130?keywords=microwave+oven&qid=1687856607&sr=8-130,Faber,53493,58890,9,4,,Convection,67,FBIO 67L 10F GLB,3.4
"Panasonic 27L Convection Microwave Oven(NN-CT64HBFDG, Black mirror + Golden , Zero Oil)",https://www.amazon.in/Panasonic-Convection-Microwave-NN-CT64HBFDG-Golden/dp/B07GFPW3L5/ref=sr_1_54?keywords=microwave+oven&qid=1687856592&sr=8-54,Panasonic,16599,18290,9,150,,Convection,27,NN-CT64HBFDG,4.5
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)",https://www.amazon.in/Samsung-Convection-Microwave-CE76JD-B1-XTL/dp/B0B1JDTBWQ/ref=sr_1_68?keywords=microwave+oven&qid=1687856595&sr=8-68,Samsung,11500,15990,28,5,,Convection,21,CE76JD-B1/XTL,4.5
