product_url,product_title,mrp,sales_price,discount_percent,star_rating,number_of_ratings,seller_name,product_details,technical_details,additional_information,Brand,Special Feature,Product Dimensions,Colour,Capacity,Material,Recommended Uses For Product,Output Wattage,Wattage,Voltage,Control Method,Has Nonstick Coating,Inner Material,Min Temperature Setting,Controller Type,Is Dishwasher Safe,Max Temperature Setting,Manufacturer,Country of Origin,Item model number,Model,Annual Energy Consumption,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Fuel Type,Defrost System,Door Orientation,Included Components,Batteries Required,Model Name,Model Year,Mounting Hardware,Colour Screen,Audio Wattage,Batteries Included,GSM frequencies,Device interface - primary,Does it contain liquid?,Includes Rechargeable Battery,Is there a timer?,Includes remote,Item part number,Energy Consumption,Form Factor,Control Type,Door Style,Finish Type,Door Material Type,Volume Capacity Name,Energy Efficiency,Lighting,Certification,Control Console,Imported By,Number of Memory Sticks,Special features,Other display features,Color,Item Model Number,Item Part Number,Primary material,What is in the box?,Shelf Type,Whats in the box,Is Assembly Required,Assembly Type,Number of Pieces,Number of Shelves,Locking Mechanism,Weight,Item Height,Item Width,Door Material,Chamber Volume,Number of Heating Elements,Power Source,Item Weight,Net Quantity,Item Dimensions LxWxH,ASIN,Date First Available,Packer,Importer,Generic Name,Home & Kitchen Rank,Microwave Ovens Rank
https://www.amazon.in/LG-Convection-Microwave-MC2846BG-Starter/dp/B07MC84GZH/ref=sr_1_18?keywords=microwave+oven&qid=1687856577&sr=8-18,"LG 28 L Convection Microwave Oven (MC2846BG, Black)",16499,12690,23,4.4,2591,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'LG', 'Product Dimensions': '60D x 68.5W x 178H Centimeters', 'Colour': 'Black', 'Capacity': '28 litres', 'Special Feature': 'Programmable,Auto_cook, Defrost, Control_panel_lock, Interior_light, Self-cleaning, Timer, Turntable'}","{'Brand': 'LG', 'Model': 'MC2846BG', 'Energy Consumption': '900 Watts', 'Capacity': '28 litres', 'Installation Type': 'Freestanding', 'Part Number': 'MC2846BG', 'Special Features': 'Programmable,Auto_cook, Defrost, Control_panel_lock, Interior_light, Self-cleaning, Timer, Turntable', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Voltage': '220 Volts', 'Wattage': '1950 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1 Microwave Oven, 1 Glass Tray, 1 Rotating Ring, 1 Owner Manual, 1 Recipe Manual, 1 Cook Book, 1 Warranty Card', 'Batteries Included': 'Yes', 'Batteries Required': 'No', 'Manufacturer': 'LG', 'Country of Origin': 'India'}","{'ASIN': 'B07MC84GZH', 'Customer Reviews': '4.4\n2,591 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#3,211 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#7 in Microwave Ovens', 'Date First Available': '9 January 2019', 'Manufacturer': 'LG, LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Packer': 'LG Electronics India Pvt.Ltd. Regd.Office : A-24/6, MOHAN COOPERATIVE IND ESTATE, MATHURA ROAD, NEW DELHI - 110044 | Contact Details: 1800 315 9999 / 1800 180 9999 ,Email ID: serviceindia@lge.com', 'Importer': 'LG Electronics India Pvt.Ltd. Regd.Office : A-24/6, MOHAN COOPERATIVE IND ESTATE, MATHURA ROAD, NEW DELHI - 110044 | Contact Details: 1800 315 9999 / 1800 180 9999 ,Email ID: serviceindia@lge.com', 'Item Weight': '66 kg', 'Item Dimensions LxWxH': '68.5 x 60 x 178 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Microwave Oven'}",LG,,,Black,28,Stainless Steel,,,1950 Watts,220 Volts,,,,,,,,LG,India,,MC2846BG,,Freestanding,MC2846BG,"Programmable,Auto_cook, Defrost, Control_panel_lock, Interior_light, Self-cleaning, Timer, Turntable",Convection,,Electric,Defrost,Left,"1 Microwave Oven, 1 Glass Tray, 1 Rotating Ring, 1 Owner Manual, 1 Recipe Manual, 1 Cook Book, 1 Warranty Card",No,,,,,,Yes,,,,,,,,900 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 kg,1 count,68.5 x 60 x 178 Centimeters,B07MC84GZH,9 January 2019,"LG Electronics India Pvt.Ltd. Regd.Office : A-24/6, MOHAN COOPERATIVE IND ESTATE, MATHURA ROAD, NEW DELHI - 110044 | Contact Details: 1800 315 9999 / 1800 180 9999 ,Email ID: serviceindia@lge.com","LG Electronics India Pvt.Ltd. Regd.Office : A-24/6, MOHAN COOPERATIVE IND ESTATE, MATHURA ROAD, NEW DELHI - 110044 | Contact Details: 1800 315 9999 / 1800 180 9999 ,Email ID: serviceindia@lge.com",Microwave Oven,3211,7
https://www.amazon.in/LG-Convection-Microwave-MC2886BLT-Stainless/dp/B0B7BGDPTJ/ref=sr_1_120?keywords=microwave+oven&qid=1687856604&sr=8-120,"LG 28 L Convection Microwave Oven (MC2886BLT, Black, Stainless Steel Cavity)",,,,,,,"{'Size': '28 Litres', 'Brand': 'LG', 'Colour': 'Black', 'Heating Method': 'Convection', 'Finish Type': 'Non Stick'}","{'Brand': 'LG', 'Model': 'MC2886BLT', 'Capacity': '28 litres', 'Installation Type': 'Countertop', 'Part Number': '2l2X0385', 'Special Features': 'Auto Cook, Curd Maker, Interior light, Turntable, Glass Tray', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '800 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Auto Defrost', 'Door Orientation': 'Side Swing', 'Material': 'Stainless Steel, Glass', 'Included Components': '1U Microwave Oven; 1U Glass Tray; 1U Rotating Ring; 1U User Manual', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG Electronics India Pvt. Ltd.'}","{'ASIN': 'B0B7BGDPTJ', 'Best Sellers Rank': '#1,305,233 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#326 in Microwave Ovens', 'Date First Available': '22 July 2022', 'Manufacturer': 'LG Electronics India Pvt. Ltd., LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999', 'Packer': 'LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999', 'Importer': 'A-24/6, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi-110044', 'Item Weight': '18 kg 500 g', 'Item Dimensions LxWxH': '51 x 51 x 30.5 Centimeters', 'Net Quantity': '1 Count', 'Generic Name': 'Convection Microwave Oven'}",LG,,,Black,28,"Stainless Steel, Glass",,,800 Watts,230 Volts,,,,,,,,LG Electronics India Pvt. Ltd.,,,MC2886BLT,,Countertop,2l2X0385,"Auto Cook, Curd Maker, Interior light, Turntable, Glass Tray",Convection,,Electric,Auto Defrost,Side Swing,1U Microwave Oven; 1U Glass Tray; 1U Rotating Ring; 1U User Manual,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 kg 500 g,1 Count,51 x 51 x 30.5 Centimeters,B0B7BGDPTJ,22 July 2022,"LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999","A-24/6, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi-110044",Convection Microwave Oven,1305233,326
https://www.amazon.in/Hafner-67L-Built-Convection-HBIO/dp/B0BWZ3W98X/ref=sr_1_205?keywords=microwave+oven&qid=1687856619&sr=8-205,"Hafner 67L Built in Oven with 4 Functions Light, Grill, Convection, fan with bottom heat, Convection heating, top heat, defrost & fan (HBIO 67L 4F, Black)",,,,,,,"{'Size': 'M', 'Brand': 'Hafner - Simply the best', 'Colour': 'Black', 'Heating Method': 'Convection', 'Finish Type': 'Black Finish'}","{'Brand': 'Hafner - Simply the best', 'Model': 'Hafner Built in Oven- HBIO 67L', 'Installation Type': 'Built-In', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Fuel Type': 'Electric', 'Material': 'Glass', 'Included Components': 'Oven & user manual'}","{'ASIN': 'B0BWZ3W98X', 'Date First Available': '27 February 2023', 'Net Quantity': '1.00 count'}",Hafner - Simply the best,,,Black,,Glass,,,,,,,,,,,,,,,Hafner Built in Oven- HBIO 67L,,Built-In,,,Convection,,Electric,,,Oven & user manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 count,,B0BWZ3W98X,27 February 2023,,,,,
https://www.amazon.in/Whirlpool-MAGICOOK-PRO-20SE-BLACK/dp/B07YWYGJYD/ref=sr_1_3?keywords=microwave+oven&qid=1687856577&sr=8-3,Whirlpool 20 L Solo Microwave Oven (MAGICOOK PRO 20SE BLACK),8755,5990,32,4.1,1591,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Whirlpool', 'Product Dimensions': '26.2D x 45W x 35H Centimeters', 'Colour': 'Black', 'Capacity': '20 Kilograms', 'Special Feature': 'Auto_cook'}","{'Brand': 'Whirlpool', 'Model': 'MAGICOOK PRO 20SE BLACK', 'Capacity': '20 Kilograms', 'Annual Energy Consumption': '150 Watts', 'Installation Type': 'Countertop', 'Part Number': 'MAGICOOK PRO 20SE BLACK', 'Special Features': 'Auto_cook', 'Oven Cooking Mode': 'Solo', 'Burner Type': 'Ceran / Ceramic', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '800 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Iron', 'Included Components': '1', 'Batteries Required': 'No', 'Manufacturer': 'Whirlpool of India Ltd', 'Country of Origin': 'China'}","{'ASIN': 'B07YWYGJYD', 'Customer Reviews': '4.1\n1,591 ratings\n4.1 out of 5 stars', 'Best Sellers Rank': '#2,396 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#4 in Microwave Ovens', 'Date First Available': '13 December 2019', 'Manufacturer': 'Whirlpool of India Ltd, Whirlpool', 'Packer': 'Whirlpool', 'Importer': 'Whirlpool of India Ltd. Plot No. A-4, MIDC Ranjangaon,Taluka Shirur, Dist: Pune, Maharashtra 412220, India, Email - helpdeskindia@whirlpool.com ; Toll Free - 1800 208 1800', 'Item Weight': '2 kg 650 g', 'Item Dimensions LxWxH': '177.2 x 103.1 x 137.8 Centimeters', 'Net Quantity': '1 set', 'Generic Name': 'Microwave Ovens'}",Whirlpool,,,Black,20,Iron,,,800 Watts,230 Volts,,,,,,,,Whirlpool of India Ltd,China,,MAGICOOK PRO 20SE BLACK,150 Watts,Countertop,MAGICOOK PRO 20SE BLACK,Auto_cook,Solo,Ceran / Ceramic,Electric,Defrost,Left,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 kg 650 g,1 set,177.2 x 103.1 x 137.8 Centimeters,B07YWYGJYD,13 December 2019,Whirlpool,"Whirlpool of India Ltd. Plot No. A-4, MIDC Ranjangaon,Taluka Shirur, Dist: Pune, Maharashtra 412220, India, Email - helpdeskindia@whirlpool.com ; Toll Free - 1800 208 1800",Microwave Ovens,2396,4
https://www.amazon.in/KARNATAKA-ELECTRONICS-MICROWAVE-OVEN-MODEL/dp/B0B5D91ZB1/ref=sr_1_169?keywords=microwave+oven&qid=1687856613&sr=8-169,SRI NEW KARNATAKA ELECTRONICS MICROWAVE OVEN MODEL - 7,,,,,,,"{'Brand': 'Generic', 'Model Name': 'SN041', 'Heating Method': 'MICROWAVE'}","{'Manufacturer': 'SRI NEW KARNATAKA ELECTRONICS', 'Item model number': 'SN041', 'Product Dimensions': '30.48 x 30.48 x 30.48 cm', 'ASIN': 'B0B5D91ZB1'}","{'Manufacturer': 'SRI NEW KARNATAKA ELECTRONICS, SRI NEW KARNATAKA ELECTRONICS CHINTAMINI', 'Item Dimensions LxWxH': '30.5 x 30.5 x 30.5 Centimeters', 'Net Quantity': '1.00 count', 'Generic Name': 'SRI NEW KARNATAKA ELECTRONICS MICROWAVE OVEN MODEL - 7'}",Generic,,30.48 x 30.48 x 30.48 cm,,,,,,,,,,,,,,,SRI NEW KARNATAKA ELECTRONICS,,SN041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 count,30.5 x 30.5 x 30.5 Centimeters,,,,,SRI NEW KARNATAKA ELECTRONICS MICROWAVE OVEN MODEL - 7,,
https://www.amazon.in/Morphy-Richards-Microwave-Turntable-20MWS/dp/B08DP658HP/ref=sr_1_65?keywords=microwave+oven&qid=1687856595&sr=8-65,"Morphy Richards 20 Litres Solo Microwave Oven with Large Turntable (20MWS, White)",7995,7490,6,4.3,208,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Morphy Richards', 'Colour': 'White', 'Capacity': '20 litres', 'Special Feature': 'Programmable, Timer, Turntable', 'Installation Type': 'Freestanding'}","{'Brand': 'Morphy Richards', 'Model': '20MWS', 'Energy Consumption': '1200 Watts', 'Capacity': '20 litres', 'Installation Type': 'Freestanding', 'Part Number': '20MWS', 'Special Features': 'Programmable, Timer, Turntable', 'Oven Cooking Mode': 'Solo', 'Colour': 'White', 'Voltage': '230 Volts', 'Wattage': '800 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1 microwave unit, turn table, roller ring, instruction manual, warranty card', 'Batteries Required': 'No', 'Manufacturer': 'Morphy Richards', 'Country of Origin': 'China'}","{'ASIN': 'B08DP658HP', 'Customer Reviews': '4.3\n208 ratings\n4.3 out of 5 stars', 'Best Sellers Rank': '#185,099 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#86 in Microwave Ovens', 'Date First Available': '5 August 2020', 'Manufacturer': 'Morphy Richards, Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Packer': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Importer': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Item Weight': '10 kg 500 g', 'Item Dimensions LxWxH': '53.2 x 40 x 32.8 Centimeters', 'Net Quantity': '1 set', 'Generic Name': 'Microwave Ovens'}",Morphy Richards,,,White,20,Stainless Steel,,,800 Watts,230 Volts,,,,,,,,Morphy Richards,China,,20MWS,,Freestanding,20MWS,"Programmable, Timer, Turntable",Solo,,Electric,Defrost,Left,"1 microwave unit, turn table, roller ring, instruction manual, warranty card",No,,,,,,,,,,,,,,1200 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 kg 500 g,1 set,53.2 x 40 x 32.8 Centimeters,B08DP658HP,5 August 2020,"Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001","Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001",Microwave Ovens,185099,86
https://www.amazon.in/Samsung-Convection-Microwave-CE1041DSB3-TL/dp/B09VH1Q7CM/ref=sr_1_8?keywords=microwave+oven&qid=1687856577&sr=8-8,"Samsung 28 L Convection Microwave Oven (CE1041DSB3/TL, Black, SlimFry)",16990,12390,27,4.4,7796,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Samsung', 'Colour': 'Black', 'Heating Method': 'Grill, Microwave, Convection', 'Fuel Type': 'Electric', 'Installation Type': 'Freestanding'}","{'Brand': 'Samsung', 'Model': 'CE1041DSB3/TL', 'Capacity': '28 litres', 'Installation Type': 'Freestanding', 'Part Number': 'VG-SCLA00G/XL', 'Special Features': 'Defrost', 'Oven Cooking Mode': 'Grill, Microwave, Convection', 'Burner Type': 'Ceramic', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '900 Watts', 'Fuel Type': 'Electric', 'Door Orientation': 'Left', 'Material': 'Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel', 'Included Components': 'Glass Turntable, Wire Rack, Crusty Plate, Quick Guide Label', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Samsung', 'Country of Origin': 'Malaysia'}","{'ASIN': 'B09VH1Q7CM', 'Customer Reviews': '4.4\n7,796 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#4,790 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#10 in Microwave Ovens', 'Date First Available': '14 March 2022', 'Manufacturer': 'Samsung, Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Packer': 'Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Importer': 'Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Item Weight': '17 kg 500 g', 'Item Dimensions LxWxH': '47.5 x 51.7 x 31 Centimeters', 'Net Quantity': '1 Case', 'Generic Name': 'Convection Microwave Oven'}",Samsung,,,Black,28,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel",,,900 Watts,230 Volts,,,,,,,,Samsung,Malaysia,,CE1041DSB3/TL,,Freestanding,VG-SCLA00G/XL,Defrost,"Grill, Microwave, Convection",Ceramic,Electric,,Left,"Glass Turntable, Wire Rack, Crusty Plate, Quick Guide Label",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 kg 500 g,1 Case,47.5 x 51.7 x 31 Centimeters,B09VH1Q7CM,14 March 2022,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Convection Microwave Oven,4790,10
https://www.amazon.in/Faber-Convection-FBI-MWO-25L-CGS-BK/dp/B081D4D54C/ref=sr_1_143?keywords=microwave+oven&qid=1687856607&sr=8-143,"Faber 32 L Convection Microwave Oven (FBI MWO 25L CGS BK, Black)",46690,43992,6,1.0,2,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Faber', 'Colour': 'Black', 'Heating Method': 'Convection', 'Finish Type': 'Black Glass Finish', 'Fuel Type': 'Electric'}","{'Brand': 'Faber', 'Model': 'FBI MWO 25L CGS BK', 'Capacity': '32 litres', 'Installation Type': 'Built-In', 'Part Number': 'FBI MWO 25L CGS BK', 'Special Features': 'Timer', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Control Console': 'Electric Control', 'Voltage': '230 Volts', 'Wattage': '220', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Steel', 'Included Components': 'Includes: Product, Instruction manual, Acessories and Warranty card', 'Batteries Required': 'No', 'Manufacturer': 'Faber', 'Country of Origin': 'India'}","{'ASIN': 'B081D4D54C', 'Customer Reviews': '1.0\n2 ratings\n1.0 out of 5 stars', 'Best Sellers Rank': '#1,320,826 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#330 in Microwave Ovens', 'Date First Available': '12 November 2019', 'Manufacturer': 'Faber, Faber Faber india pvt ltd', 'Item Weight': '24 kg', 'Item Dimensions LxWxH': '59.4 x 47 x 38.8 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Microwave Ovens'}",Faber,,,Black,32,Steel,,,220,230 Volts,,,,,,,,Faber,India,,FBI MWO 25L CGS BK,,Built-In,FBI MWO 25L CGS BK,Timer,Convection,,Electric,Defrost,Left,"Includes: Product, Instruction manual, Acessories and Warranty card",No,,,,,,,,,,,,,,,,,,,,,,,,Electric Control,,,,,,,,,,,,,,,,,,,,,,,,24 kg,1 count,59.4 x 47 x 38.8 Centimeters,B081D4D54C,12 November 2019,,,Microwave Ovens,1320826,330
https://www.amazon.in/Hindware-Carlo-31-L-Microwave/dp/B00MMC7DTU/ref=sr_1_166?keywords=microwave+oven&qid=1687856613&sr=8-166,Hindware Carlo 31 L Microwave,,,,,,,"{'Brand': 'Hindware', 'Capacity': '31 litres', 'Special Feature': 'Timer, Defrost', 'Installation Type': 'Countertop', 'Material': 'Stainless Steel'}","{'Manufacturer': 'Hindware', 'Item model number': 'MW00002', 'ASIN': 'B00MMC7DTU'}","{'Manufacturer': 'Hindware', 'Included Components': 'Grill'}",Hindware,,,,31,,,,,,,,,,,,,Hindware,,MW00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.in/Three-Mini-MALL-Convection-Microwave/dp/B0BNQCJ8J4/ref=sr_1_168?keywords=microwave+oven&qid=1687856613&sr=8-168,Three RJ Mini MALL 23L Convection Microwave Oven,,,,,,,"{'Brand': 'Generic', 'Capacity': '23 litres', 'Special Feature': 'Defrost', 'Installation Type': 'Countertop', 'Model Name': 'RJ Mini'}","{'Special features': 'Defrost', 'Other display features': 'Wireless', 'Manufacturer': 'THREE RJ MINI MALL'}","{'ASIN': 'B0BNQCJ8J4', 'Date First Available': '1 December 2022', 'Manufacturer': 'THREE RJ MINI MALL'}",Generic,,,,23,,,,,,,,,,,,,THREE RJ MINI MALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defrost,Wireless,,,,,,,,,,,,,,,,,,,,,,,B0BNQCJ8J4,1 December 2022,,,,,
https://www.amazon.in/Faber-Convection-FBI-MWO-32L-GLB-Uvvppblack/dp/B081D3VB77/ref=sr_1_167?keywords=microwave+oven&qid=1687856613&sr=8-167,"Faber 32 L Convection Microwave Oven (FBI MWO 32L GLB, Black)",54790,51990,5,1.0,1,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Faber', 'Colour': 'Black', 'Capacity': '32 litres', 'Special Feature': 'Timer', 'Installation Type': 'Built-In'}","{'Brand': 'Faber', 'Model': 'FBI MWO 32L GLB', 'Capacity': '32 litres', 'Installation Type': 'Built-In', 'Part Number': 'FBI MWO 32L GLB', 'Special Features': 'Timer', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Control Console': 'Electric Control', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Steel', 'Included Components': 'Includes: Product, Instruction manual, Acessories and Warranty card', 'Batteries Required': 'No', 'Manufacturer': 'Faber', 'Country of Origin': 'India'}","{'ASIN': 'B081D3VB77', 'Customer Reviews': '1.0\n1 rating\n1.0 out of 5 stars', 'Best Sellers Rank': '#983,945 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#268 in Microwave Ovens', 'Date First Available': '12 November 2019', 'Manufacturer': 'Faber, Faber', 'Packer': 'Faber', 'Importer': 'Faber', 'Item Weight': '23 kg', 'Item Dimensions LxWxH': '2.34 x 1.88 x 1.53 Meters', 'Net Quantity': '1 set', 'Generic Name': 'Microwave Ovens'}",Faber,,,Black,32,Steel,,,,,,,,,,,,Faber,India,,FBI MWO 32L GLB,,Built-In,FBI MWO 32L GLB,Timer,Convection,,Electric,Defrost,Left,"Includes: Product, Instruction manual, Acessories and Warranty card",No,,,,,,,,,,,,,,,,,,,,,,,,Electric Control,,,,,,,,,,,,,,,,,,,,,,,,23 kg,1 set,2.34 x 1.88 x 1.53 Meters,B081D3VB77,12 November 2019,Faber,Faber,Microwave Ovens,983945,268
https://www.amazon.in/Samsung-Convection-Microwave-MC28A5013AK-TL/dp/B09XBMXQ34/ref=sxbs_aspa_sqa?c_c=2001420815&content-id=amzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530%3Aamzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530&cv_ct_cx=microwave+oven&keywords=microwave+oven&pd_rd_i=B09XBMXQ34&pd_rd_r=920565ac-439e-40aa-9b66-b1f16c5e57cd&pd_rd_w=crlib&pd_rd_wg=uZ8cE&pf_rd_p=93a4e5ea-7e27-498b-83cd-f50484733530&pf_rd_r=PDZP2SC56RGQ3G86BBBP&qid=1687856577&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6-93291ede-2a7a-4e75-a6c2-b89c29736263,"Samsung 28 L Convection Microwave Oven (MC28A5013AK/TL, Black, Curd Anytime)",15590,11590,26,4.3,3684,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Samsung', 'Colour': 'Black', 'Heating Method': 'Grill, Microwave, Convection', 'Fuel Type': 'Electric', 'Installation Type': 'Freestanding'}","{'Brand': 'Samsung', 'Model': 'MC28A5013AK/TL', 'Capacity': '28 litres', 'Installation Type': 'Freestanding', 'Part Number': 'MW5000H', 'Special Features': 'Defrost', 'Oven Cooking Mode': 'Grill, Microwave, Convection', 'Burner Type': 'Ceramic', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '900 Watts', 'Fuel Type': 'Electric', 'Door Orientation': 'Left', 'Material': 'Body : Stainless Steel', 'Included Components': 'Glass Turntable, Wire Rack, Quick Guide Label', 'Batteries Required': 'No', 'Manufacturer': 'Samsung india Pvt Ltd', 'Country of Origin': 'Malaysia'}","{'ASIN': 'B09XBMXQ34', 'Customer Reviews': '4.3\n3,684 ratings\n4.3 out of 5 stars', 'Best Sellers Rank': '#3,191 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#6 in Microwave Ovens', 'Date First Available': '6 April 2022', 'Manufacturer': 'Samsung india Pvt Ltd, Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Packer': 'Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Importer': 'Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Item Weight': '17 kg 500 g', 'Item Dimensions LxWxH': '47.5 x 51.7 x 31 Centimeters', 'Net Quantity': '1 Case', 'Generic Name': 'Convection Microwave Oven'}",Samsung,,,Black,28,Body : Stainless Steel,,,900 Watts,230 Volts,,,,,,,,Samsung india Pvt Ltd,Malaysia,,MC28A5013AK/TL,,Freestanding,MW5000H,Defrost,"Grill, Microwave, Convection",Ceramic,Electric,,Left,"Glass Turntable, Wire Rack, Quick Guide Label",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 kg 500 g,1 Case,47.5 x 51.7 x 31 Centimeters,B09XBMXQ34,6 April 2022,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Convection Microwave Oven,3191,6
